2024-03-13,736,Консервы,49,7307
2024-07-25,858,Яблоки,66,8442
2024-02-05,712,Консервы,56,5455
2024-07-23,953,Яблоки,20,1855
2024-07-29,697,Консервы,11,5161
2024-06-10,258,Яблоки,82,6465
2024-06-21,801,Сыр,71,2303
2024-05-07,135,Сыр,5,3986
2024-07-02,528,Хлеб,98,2794
2024-02-25,106,Сыр,55,947
2024-03-20,534,Конфеты,92,9432
2024-03-16,126,Яблоки,82,3629
2024-01-20,225,Колбаса,90,5993
2024-02-13,365,Хлеб,27,8530
2024-05-10,269,Сыр,76,6324
2024-04-16,501,Консервы,50,6762
2024-03-23,614,Сыр,18,9056
2024-02-01,415,Сыр,19,9264
2024-07-06,215,Хлеб,40,9709
2024-03-17,884,Колбаса,72,3984
2024-04-28,627,Конфеты,40,7798
2024-07-07,141,Кефир,23,1477
2024-07-25,644,Кефир,93,2676
2024-04-13,772,Кефир,53,7646
2024-06-05,138,Молоко,48,9240
2024-07-30,657,Конфеты,78,3593
2024-03-15,957,Колбаса,97,7003
2024-03-09,226,Молоко,68,477
2024-03-16,746,Консервы,34,6918
2024-05-24,367,Кефир,7,3287
2024-05-16,712,Колбаса,9,7461
2024-02-06,29,Колбаса,80,2363
2024-03-24,165,Конфеты,64,9366
2024-06-04,220,Колбаса,3,7950
2024-01-03,744,Конфеты,53,6616
2024-05-17,598,Молоко,18,3665
2024-05-24,167,Кефир,27,2013
2024-03-28,621,Яблоки,9,7160
2024-07-04,262,Молоко,93,8072
2024-03-26,738,Хлеб,27,9132
2024-05-19,359,Консервы,63,2015
2024-01-09,27,Сыр,93,780
2024-02-06,177,Кефир,14,749
2024-07-28,632,Яблоки,83,8527
2024-07-22,619,Яблоки,47,5625
2024-04-08,170,Сыр,28,6384
2024-01-05,684,Конфеты,24,9050
2024-05-21,785,Консервы,18,4082
2024-03-15,326,Яблоки,6,4422
2024-05-05,872,Хлеб,71,533
2024-06-15,769,Сыр,88,6664
2024-03-21,942,Консервы,10,8299
2024-03-30,137,Кефир,90,3925
2024-08-04,64,Сыр,74,2493
2024-03-10,631,Консервы,18,8457
2024-06-28,344,Консервы,52,8592
2024-07-31,591,Кефир,5,3346
2024-04-06,482,Молоко,15,7264
2024-07-21,349,Кефир,38,8770
2024-02-09,954,Колбаса,25,2304
2024-02-01,726,Сыр,90,1675
2024-03-11,841,Сыр,77,4040
2024-04-22,357,Хлеб,84,1096
2024-01-02,455,Кефир,44,9092
2024-06-07,443,Хлеб,64,2159
2024-05-05,570,Кефир,98,2428
2024-03-03,234,Хлеб,28,3994
2024-04-02,199,Молоко,100,9811
2024-05-20,23,Конфеты,37,681
2024-05-11,311,Конфеты,32,7937
2024-07-22,653,Молоко,36,5674
2024-04-29,345,Молоко,27,6267
2024-07-23,967,Сыр,57,126
2024-02-11,704,Молоко,59,1786
2024-01-05,152,Колбаса,25,3496
2024-04-01,349,Кефир,59,8147
2024-06-21,675,Молоко,98,5530
2024-06-27,534,Хлеб,54,911
2024-05-13,904,Молоко,46,154
2024-01-18,307,Яблоки,85,4875
2024-02-06,541,Хлеб,75,6981
2024-01-12,676,Хлеб,1,8742
2024-05-21,753,Сыр,64,597
2024-06-07,477,Консервы,15,7915
2024-03-16,464,Сыр,4,3515
2024-06-10,725,Сыр,47,5247
2024-01-08,277,Кефир,100,8113
2024-02-15,898,Колбаса,27,6267
2024-07-06,542,Колбаса,99,1496
2024-01-13,13,Яблоки,17,713
2024-02-12,960,Молоко,64,2189
2024-04-30,158,Конфеты,88,1560
2024-05-23,947,Колбаса,55,8951
2024-04-16,562,Консервы,7,7631
2024-04-02,346,Кефир,88,3643
2024-07-30,25,Консервы,88,3278
2024-02-22,854,Хлеб,81,3746
2024-06-27,968,Яблоки,33,6352
2024-05-01,797,Конфеты,22,775
2024-04-22,232,Кефир,78,2047
2024-06-18,383,Хлеб,76,8198
2024-01-14,131,Конфеты,54,2859
2024-04-18,312,Сыр,44,3512
2024-04-23,437,Молоко,24,738
2024-04-01,888,Кефир,94,3202
2024-01-24,721,Кефир,71,3189
2024-05-21,790,Кефир,6,2714
2024-07-11,213,Колбаса,29,4391
2024-01-05,518,Молоко,3,8893
2024-01-15,607,Консервы,34,2603
2024-02-16,725,Консервы,17,5763
2024-06-03,877,Кефир,71,5861
2024-05-20,649,Конфеты,39,2259
2024-01-11,651,Кефир,28,1559
2024-04-04,39,Сыр,67,9905
2024-05-04,813,Хлеб,9,7380
2024-04-22,910,Хлеб,67,838
2024-03-29,742,Хлеб,18,307
2024-01-05,205,Конфеты,85,742
2024-03-07,909,Конфеты,50,3085
2024-06-14,17,Сыр,57,5331
2024-01-04,597,Яблоки,79,1412
2024-07-11,6,Консервы,92,5409
2024-06-10,42,Колбаса,91,6389
2024-06-20,937,Конфеты,12,3178
2024-06-11,910,Сыр,95,4472
2024-03-23,877,Консервы,72,1191
2024-01-20,607,Яблоки,69,7011
2024-01-20,717,Молоко,34,2802
2024-02-16,41,Молоко,60,7729
2024-02-11,490,Хлеб,26,1869
2024-06-12,861,Колбаса,88,6988
2024-02-28,0,Молоко,80,7874
2024-03-22,90,Сыр,51,7633
2024-01-27,837,Консервы,90,8298
2024-01-17,970,Консервы,83,7158
2024-04-27,242,Яблоки,9,2718
2024-07-29,787,Консервы,100,2751
2024-05-12,528,Колбаса,7,1513
2024-07-06,874,Молоко,100,5143
2024-07-27,851,Хлеб,94,7518
2024-02-23,156,Конфеты,51,3346
2024-07-23,937,Конфеты,45,265
2024-03-26,628,Сыр,70,4614
2024-03-11,249,Яблоки,64,3755
2024-06-02,152,Молоко,23,3450
2024-03-25,71,Консервы,33,6174
2024-06-26,811,Молоко,87,7409
2024-02-21,35,Конфеты,60,9089
2024-06-21,922,Хлеб,18,103
2024-07-13,6,Колбаса,9,4066
2024-02-14,798,Хлеб,69,8638
2024-05-28,950,Молоко,59,4724
2024-04-21,671,Сыр,93,9158
2024-07-23,658,Молоко,36,9170
2024-06-18,84,Хлеб,33,1714
2024-06-26,311,Сыр,65,3075
2024-02-25,464,Колбаса,8,389
2024-07-30,430,Молоко,35,2311
2024-06-14,104,Хлеб,47,8988
2024-05-20,745,Молоко,28,4031
2024-04-02,249,Кефир,3,1323
2024-07-31,366,Конфеты,60,9184
2024-04-08,132,Консервы,51,1357
2024-05-11,302,Колбаса,97,5934
2024-04-08,182,Сыр,31,1012
2024-07-06,383,Конфеты,41,260
2024-02-03,885,Колбаса,10,7162
2024-01-18,540,Кефир,52,5571
2024-03-03,33,Молоко,60,6350
2024-07-30,221,Хлеб,41,3596
2024-07-11,999,Конфеты,38,662
2024-06-12,858,Консервы,67,8425
2024-05-19,610,Конфеты,62,5687
2024-07-01,175,Консервы,38,7559
2024-02-05,572,Хлеб,81,208
2024-02-02,200,Консервы,34,2833
2024-03-07,255,Кефир,24,1337
2024-06-17,541,Кефир,11,7829
2024-08-01,754,Молоко,15,2612
2024-03-08,30,Яблоки,22,2276
2024-06-17,123,Яблоки,82,2669
2024-04-08,670,Консервы,38,4911
2024-05-24,788,Хлеб,77,604
2024-01-11,51,Кефир,91,1130
2024-07-07,298,Конфеты,66,2410
2024-04-16,42,Колбаса,81,8063
2024-02-17,51,Кефир,64,3534
2024-07-25,7,Конфеты,4,6037
2024-04-25,401,Консервы,36,3909
2024-05-22,155,Хлеб,90,4796
2024-05-24,761,Молоко,44,914
2024-03-02,862,Колбаса,64,9197
2024-04-16,19,Сыр,7,8779
2024-03-07,833,Кефир,32,3558
2024-08-06,179,Яблоки,34,9289
2024-08-05,245,Хлеб,15,4360
2024-05-18,296,Сыр,47,8174
2024-01-07,787,Сыр,25,4377
2024-01-18,335,Конфеты,80,1854
2024-02-09,931,Яблоки,73,9649
2024-07-04,544,Хлеб,93,9132
2024-08-03,815,Кефир,100,4107
2024-02-15,555,Конфеты,49,568
2024-03-19,49,Яблоки,93,8592
2024-07-18,9,Хлеб,75,7057
2024-03-03,272,Сыр,29,4300
2024-02-05,673,Кефир,52,2972
2024-02-29,642,Яблоки,32,652
2024-07-18,715,Сыр,24,7830
2024-01-17,743,Консервы,33,2461
2024-03-10,74,Колбаса,41,6491
2024-03-06,29,Сыр,59,3724
2024-02-08,710,Хлеб,39,3065
2024-03-12,464,Молоко,52,3330
2024-04-05,129,Консервы,93,9499
2024-01-03,400,Колбаса,60,758
2024-07-26,117,Кефир,44,898
2024-01-17,655,Конфеты,73,6590
2024-02-24,447,Яблоки,45,1838
2024-03-19,557,Яблоки,56,5859
2024-06-07,98,Сыр,67,7441
2024-06-25,536,Яблоки,13,4616
2024-05-02,390,Хлеб,19,5712
2024-06-27,735,Сыр,63,6637
2024-03-05,245,Конфеты,44,5251
2024-07-18,201,Молоко,28,8835
2024-06-11,417,Кефир,79,6950
2024-01-31,156,Хлеб,66,6761
2024-04-11,907,Колбаса,72,6578
2024-07-21,500,Хлеб,16,8543
2024-01-22,628,Хлеб,98,9358
2024-01-16,572,Консервы,83,1168
2024-04-27,452,Колбаса,74,2811
2024-01-05,490,Сыр,50,6942
2024-01-31,748,Кефир,60,7338
2024-01-14,590,Молоко,99,2459
2024-05-19,812,Конфеты,99,599
2024-05-23,430,Колбаса,100,1752
2024-06-18,365,Конфеты,69,7811
2024-08-05,675,Колбаса,43,3960
2024-01-25,128,Молоко,97,3500
2024-05-03,524,Консервы,48,7009
2024-05-17,688,Сыр,94,722
2024-06-28,298,Кефир,6,213
2024-04-03,19,Консервы,99,4967
2024-07-15,984,Кефир,56,6110
2024-04-23,658,Хлеб,80,9724
2024-03-19,921,Конфеты,58,5796
2024-07-14,104,Колбаса,92,1474
2024-03-23,428,Конфеты,15,5675
2024-05-28,883,Яблоки,97,4475
2024-02-26,45,Молоко,15,1544
2024-05-13,335,Хлеб,37,3944
2024-01-10,208,Кефир,22,7927
2024-06-25,355,Конфеты,94,2912
2024-02-10,995,Молоко,87,2254
2024-02-16,626,Сыр,49,8657
2024-04-30,856,Сыр,3,3853
2024-03-14,398,Конфеты,52,9685
2024-03-05,545,Яблоки,84,290
2024-04-20,242,Конфеты,45,6929
2024-01-15,951,Сыр,27,3167
2024-02-21,43,Молоко,54,976
2024-07-26,249,Кефир,79,6651
2024-01-26,114,Молоко,97,9495
